Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
Dataset_361,COF,HBOS,0.6,0.4,0.7628535353535354,0.48700278173899536,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,HBOS,0.5,0.5,0.7450505050505051,0.49394214318291085,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,HBOS,0.4,0.6,0.729570707070707,0.48900354792894,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,HBOS,0.3,0.7,0.7157070707070707,0.4853140104525365,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,HBOS,0.2,0.8,0.7072727272727273,0.48768468964474576,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,HBOS,0.1,0.9,0.7023737373737373,0.4860742651536334,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,OCSVM,0.9,0.1,0.8260353535353535,0.48406586586588407,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,OCSVM,0.8,0.2,0.8211616161616161,0.4865398818261638,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,OCSVM,0.7,0.3,0.8182070707070707,0.48716713996174066,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,OCSVM,0.6,0.4,0.8153282828282827,0.48909602422441995,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,OCSVM,0.5,0.5,0.812878787878788,0.48902513234495265,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,OCSVM,0.4,0.6,0.810580808080808,0.4889025888263949,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,OCSVM,0.3,0.7,0.8071969696969696,0.48716603526694235,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,OCSVM,0.2,0.8,0.7991666666666666,0.4840755081520594,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,COF,OCSVM,0.1,0.9,0.7878030303030303,0.48965299979631927,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,SOD,PCA,0.9,0.1,0.7522222222222222,0.36028824091102113,0.019,0.009595959595959595,0.95,-0.04040404040404041
Dataset_361,SOD,PCA,0.8,0.2,0.7375252525252526,0.3622193450250162,0.019,0.009595959595959595,0.95,-0.04040404040404041
Dataset_361,SOD,PCA,0.7,0.3,0.7226262626262626,0.3662133907395049,0.019,0.009595959595959595,0.95,-0.04040404040404041
Dataset_361,SOD,PCA,0.6,0.4,0.7154040404040404,0.3689075418735582,0.019,0.009595959595959595,0.95,-0.04040404040404041
Dataset_361,SOD,PCA,0.5,0.5,0.7107828282828283,0.3747314173997241,0.019,0.009595959595959595,0.95,-0.04040404040404041
Dataset_361,SOD,PCA,0.4,0.6,0.708560606060606,0.38403527107851143,0.019,0.009595959595959595,0.95,-0.04040404040404041
Dataset_361,SOD,PCA,0.3,0.7,0.706969696969697,0.3892407383216421,0.019,0.009595959595959595,0.95,-0.04040404040404041
Dataset_361,SOD,PCA,0.2,0.8,0.7059595959595959,0.3910900850947816,0.019,0.009595959595959595,0.95,-0.04040404040404041
Dataset_361,SOD,PCA,0.1,0.9,0.704570707070707,0.39449513403817,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,SOD,HBOS,0.9,0.1,0.7330176767676768,0.36335140947006467,0.019801980198019802,0.01,1.0,0.0
Dataset_361,SOD,HBOS,0.8,0.2,0.7092045454545455,0.36910401758145334,0.019801980198019802,0.01,1.0,0.0
Dataset_361,SOD,HBOS,0.7,0.3,0.7006691919191919,0.37256737145468644,0.019801980198019802,0.01,1.0,0.0
Dataset_361,SOD,HBOS,0.6,0.4,0.6983459595959596,0.38843810106348825,0.019801980198019802,0.01,1.0,0.0
Dataset_361,SOD,HBOS,0.5,0.5,0.6987247474747473,0.39883065250115357,0.019801980198019802,0.01,1.0,0.0
Dataset_361,SOD,HBOS,0.4,0.6,0.6985984848484849,0.4134406618655569,0.019801980198019802,0.01,1.0,0.0
Dataset_361,SOD,HBOS,0.3,0.7,0.6975126262626262,0.4069648260402651,0.019801980198019802,0.01,1.0,0.0
Dataset_361,SOD,HBOS,0.2,0.8,0.6991540404040404,0.4083199375716076,0.019801980198019802,0.01,1.0,0.0
Dataset_361,SOD,HBOS,0.1,0.9,0.7004166666666667,0.40512231372831803,0.019801980198019802,0.01,1.0,0.0
Dataset_361,SOD,OCSVM,0.9,0.1,0.8180808080808081,0.3868824948552749,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,SOD,OCSVM,0.8,0.2,0.8184595959595959,0.39782983974642994,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,SOD,OCSVM,0.7,0.3,0.8181313131313132,0.4010490471407193,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,SOD,OCSVM,0.6,0.4,0.8061363636363637,0.4066743504290851,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,SOD,OCSVM,0.5,0.5,0.796338383838384,0.4138051594669129,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,SOD,OCSVM,0.4,0.6,0.7991161616161616,0.4193358211022244,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,SOD,OCSVM,0.3,0.7,0.7862878787878788,0.420343255221873,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,SOD,OCSVM,0.2,0.8,0.7856565656565656,0.4275358262835345,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_361,SOD,OCSVM,0.1,0.9,0.7712878787878787,0.43088765824614733,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,PCA,0.9,0.1,0.8418939393939393,0.5906573857400106,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,PCA,0.8,0.2,0.8409090909090908,0.5906463263663949,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,PCA,0.7,0.3,0.8403535353535354,0.5915803489097993,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,PCA,0.6,0.4,0.8384343434343434,0.591282690797109,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,PCA,0.5,0.5,0.8372474747474747,0.5874018495726734,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,PCA,0.4,0.6,0.8354545454545456,0.5839605441295769,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,PCA,0.3,0.7,0.8338131313131314,0.5828115124222278,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,PCA,0.2,0.8,0.8318434343434343,0.5801911451047983,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,PCA,0.1,0.9,0.8306565656565655,0.5770197950795076,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,HBOS,0.9,0.1,0.8489141414141413,0.5789466045451874,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,HBOS,0.8,0.2,0.8532323232323232,0.5862152586082928,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,HBOS,0.7,0.3,0.8577777777777778,0.5854649437315533,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,HBOS,0.6,0.4,0.8619949494949495,0.5854016939117925,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,HBOS,0.5,0.5,0.8637626262626262,0.5772292544122597,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,HBOS,0.4,0.6,0.8642424242424244,0.5759908069712877,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,HBOS,0.3,0.7,0.8617676767676768,0.5712115743854771,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,HBOS,0.2,0.8,0.8583080808080807,0.5607196670520997,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,HBOS,0.1,0.9,0.8522222222222222,0.5524722348394018,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,OCSVM,0.9,0.1,0.8566161616161615,0.5893853401795707,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,OCSVM,0.8,0.2,0.8600252525252526,0.5909983214947458,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,OCSVM,0.7,0.3,0.8617424242424242,0.6023387885494726,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,OCSVM,0.6,0.4,0.8629040404040405,0.6006126414912452,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,OCSVM,0.5,0.5,0.8645959595959597,0.5997327638593013,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,OCSVM,0.4,0.6,0.8661868686868688,0.6024340005644977,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,OCSVM,0.3,0.7,0.868459595959596,0.5977646199611598,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,OCSVM,0.2,0.8,0.8727272727272727,0.5933981733563198,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,LOF,OCSVM,0.1,0.9,0.8808333333333332,0.5893224040436322,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,PCA,0.9,0.1,0.8502777777777778,0.607317643379249,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,PCA,0.8,0.2,0.8498737373737374,0.6092047293647533,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,PCA,0.7,0.3,0.8491666666666667,0.6081419534688125,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,PCA,0.6,0.4,0.8460858585858587,0.6083947851500339,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,PCA,0.5,0.5,0.8435353535353536,0.6065123634501197,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,PCA,0.4,0.6,0.8408838383838384,0.6072634602326223,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,PCA,0.3,0.7,0.836919191919192,0.606183319423866,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,PCA,0.2,0.8,0.8340909090909091,0.6020650864894731,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,PCA,0.1,0.9,0.8322979797979799,0.6005088282811772,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,HBOS,0.9,0.1,0.8514772727272727,0.6090425069682681,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,HBOS,0.8,0.2,0.851729797979798,0.6088926471184897,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,HBOS,0.7,0.3,0.8556944444444445,0.6113829691519914,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,HBOS,0.6,0.4,0.8593055555555555,0.6096427963936253,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,HBOS,0.5,0.5,0.8632702020202021,0.6073606085311124,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,HBOS,0.4,0.6,0.8644823232323233,0.5962450184083079,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,HBOS,0.3,0.7,0.8649368686868687,0.5861537419529236,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,HBOS,0.2,0.8,0.8658964646464646,0.5649840152245063,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,HBOS,0.1,0.9,0.8663762626262625,0.5598001895364921,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,OCSVM,0.9,0.1,0.8635101010101011,0.608815404407974,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,OCSVM,0.8,0.2,0.8659343434343434,0.6040782659661308,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,OCSVM,0.7,0.3,0.8678282828282828,0.6040445026794755,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,OCSVM,0.6,0.4,0.8717171717171718,0.6002463216602704,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,OCSVM,0.5,0.5,0.8770202020202019,0.600793389771295,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,OCSVM,0.4,0.6,0.8826767676767677,0.5988515518655795,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,OCSVM,0.3,0.7,0.8882828282828282,0.5973971238341921,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,OCSVM,0.2,0.8,0.8939141414141414,0.5967213128763169,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,KNN,OCSVM,0.1,0.9,0.8995959595959595,0.594149929751642,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,PCA,0.9,0.1,0.8208585858585858,0.578052725690964,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,PCA,0.8,0.2,0.8247979797979798,0.5772002105907241,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,PCA,0.7,0.3,0.8300252525252524,0.5779573752694976,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,PCA,0.6,0.4,0.8382323232323232,0.57766889432162,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,PCA,0.5,0.5,0.8450757575757575,0.5817398850911892,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,PCA,0.4,0.6,0.8516161616161616,0.5865374125081235,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,PCA,0.3,0.7,0.8530303030303031,0.5872011932058157,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,PCA,0.2,0.8,0.8530808080808081,0.5873992180736703,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,PCA,0.1,0.9,0.8516919191919191,0.5859518236172926,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,HBOS,0.9,0.1,0.8220454545454545,0.5809990616396942,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,HBOS,0.8,0.2,0.8263383838383838,0.5822405705837824,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,HBOS,0.7,0.3,0.8297979797979798,0.5819653806086154,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,HBOS,0.6,0.4,0.8358838383838384,0.5790602336013333,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,HBOS,0.5,0.5,0.839848484848485,0.5836781236320675,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,HBOS,0.4,0.6,0.8419949494949496,0.5796345438174432,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,HBOS,0.3,0.7,0.8436868686868687,0.5768308499651752,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,HBOS,0.2,0.8,0.8468939393939393,0.5786258978528506,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,HBOS,0.1,0.9,0.8509343434343435,0.564232565002663,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,OCSVM,0.9,0.1,0.8361363636363636,0.5800429509299819,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,OCSVM,0.8,0.2,0.8506818181818182,0.5788132159083313,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,OCSVM,0.7,0.3,0.864469696969697,0.5801046500154796,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,OCSVM,0.6,0.4,0.8743181818181819,0.5835297288357617,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,OCSVM,0.5,0.5,0.8779292929292929,0.583419759570281,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,OCSVM,0.4,0.6,0.878510101010101,0.5800070553218566,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,OCSVM,0.3,0.7,0.8773737373737373,0.5790305619868054,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,OCSVM,0.2,0.8,0.8747979797979798,0.5813428721740606,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,COF,OCSVM,0.1,0.9,0.8733080808080809,0.58059538119764,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,SOD,PCA,0.9,0.1,0.7438383838383839,0.2488392575042246,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,SOD,PCA,0.8,0.2,0.7831818181818181,0.2580734248683583,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,SOD,PCA,0.7,0.3,0.8026010101010101,0.27221731893420353,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,SOD,PCA,0.6,0.4,0.8112878787878788,0.28718038062282775,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,SOD,PCA,0.5,0.5,0.8177525252525253,0.30030617693860323,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,SOD,PCA,0.4,0.6,0.8204545454545454,0.3182034862651072,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,SOD,PCA,0.3,0.7,0.8220202020202021,0.3362417237945142,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,SOD,PCA,0.2,0.8,0.8230808080808081,0.3551237277680749,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,SOD,PCA,0.1,0.9,0.8232828282828283,0.36337946976338925,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_362,SOD,HBOS,0.9,0.1,0.8031186868686868,0.256591391126361,0.019801980198019802,0.01,1.0,0.0
Dataset_362,SOD,HBOS,0.8,0.2,0.8314267676767677,0.2769478227308298,0.019801980198019802,0.01,1.0,0.0
Dataset_362,SOD,HBOS,0.7,0.3,0.8411742424242424,0.29581594041464726,0.019801980198019802,0.01,1.0,0.0
Dataset_362,SOD,HBOS,0.6,0.4,0.8463005050505051,0.31456698012137124,0.019801980198019802,0.01,1.0,0.0
Dataset_362,SOD,HBOS,0.5,0.5,0.8503661616161616,0.33141357032493785,0.019801980198019802,0.01,1.0,0.0
Dataset_362,SOD,HBOS,0.4,0.6,0.851729797979798,0.33471314160799803,0.019801980198019802,0.01,1.0,0.0
Dataset_362,SOD,HBOS,0.3,0.7,0.8493560606060606,0.3330321327212543,0.019801980198019802,0.01,1.0,0.0
Dataset_362,SOD,HBOS,0.2,0.8,0.8463510101010102,0.33554719323157833,0.019801980198019802,0.01,1.0,0.0
