Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
Dataset_2,LOF,PCA,0.5,0.5,0.9826262626262626,0.8208333333333333,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,PCA,0.4,0.6,0.9822222222222222,0.8204081632653062,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,PCA,0.3,0.7,0.9797979797979798,0.8181818181818181,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,PCA,0.2,0.8,0.9785858585858586,0.8172413793103448,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,PCA,0.1,0.9,0.9749494949494949,0.8149253731343284,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,HBOS,0.9,0.1,0.9818181818181818,0.8200000000000001,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,HBOS,0.8,0.2,0.9818181818181818,0.8200000000000001,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,HBOS,0.7,0.3,0.9797979797979798,0.8181818181818181,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,HBOS,0.6,0.4,0.9777777777777777,0.8166666666666667,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,HBOS,0.5,0.5,0.9737373737373738,0.8142857142857143,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,HBOS,0.4,0.6,0.9692929292929293,0.8123456790123457,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,HBOS,0.3,0.7,0.962020202020202,0.8101010101010101,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,HBOS,0.2,0.8,0.9583838383838383,0.8092592592592593,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,HBOS,0.1,0.9,0.9551515151515152,0.8086206896551724,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,OCSVM,0.9,0.1,0.9870707070707071,0.7877777777777777,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,OCSVM,0.8,0.2,0.9882828282828282,0.7903030303030303,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,OCSVM,0.7,0.3,0.9886868686868686,0.79125,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,OCSVM,0.6,0.4,0.9890909090909091,0.792258064516129,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,OCSVM,0.5,0.5,0.98989898989899,0.7944827586206897,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,OCSVM,0.4,0.6,0.9903030303030304,0.7957142857142856,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,OCSVM,0.3,0.7,0.9907070707070708,0.797037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,OCSVM,0.2,0.8,0.9907070707070708,0.797037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,LOF,OCSVM,0.1,0.9,0.9907070707070708,0.797037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,PCA,0.9,0.1,0.9866666666666667,0.8263157894736841,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,PCA,0.8,0.2,0.9862626262626263,0.8256410256410256,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,PCA,0.7,0.3,0.9854545454545455,0.8243902439024391,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,PCA,0.6,0.4,0.9858585858585859,0.825,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,PCA,0.5,0.5,0.9866666666666667,0.8263157894736841,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,PCA,0.4,0.6,0.9866666666666667,0.8263157894736841,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,PCA,0.3,0.7,0.985050505050505,0.8238095238095238,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,PCA,0.2,0.8,0.9838383838383838,0.8222222222222222,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,PCA,0.1,0.9,0.9814141414141414,0.8196078431372549,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,HBOS,0.9,0.1,0.9854545454545455,0.8243902439024391,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,HBOS,0.8,0.2,0.9834343434343434,0.8217391304347827,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,HBOS,0.7,0.3,0.9814141414141414,0.8196078431372549,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,HBOS,0.6,0.4,0.9810101010101011,0.8192307692307692,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,HBOS,0.5,0.5,0.9810101010101009,0.8192307692307692,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,HBOS,0.4,0.6,0.981010101010101,0.8192307692307692,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,HBOS,0.3,0.7,0.9806060606060606,0.8188679245283019,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,HBOS,0.2,0.8,0.9806060606060606,0.8188679245283019,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,HBOS,0.1,0.9,0.9797979797979798,0.7785185185185186,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,OCSVM,0.9,0.1,0.9878787878787879,0.8285714285714285,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,OCSVM,0.8,0.2,0.98989898989899,0.8333333333333333,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,OCSVM,0.7,0.3,0.9907070707070708,0.8357142857142856,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,OCSVM,0.6,0.4,0.9911111111111112,0.837037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,OCSVM,0.5,0.5,0.9911111111111112,0.837037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,OCSVM,0.4,0.6,0.9911111111111112,0.837037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,OCSVM,0.3,0.7,0.9911111111111112,0.837037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,OCSVM,0.2,0.8,0.9915151515151515,0.8384615384615384,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,KNN,OCSVM,0.1,0.9,0.9915151515151515,0.8384615384615384,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,PCA,0.9,0.1,0.9903030303030304,0.8344827586206895,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,PCA,0.8,0.2,0.9903030303030304,0.8344827586206895,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,PCA,0.7,0.3,0.9903030303030304,0.8344827586206895,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,PCA,0.6,0.4,0.9894949494949495,0.832258064516129,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,PCA,0.5,0.5,0.989090909090909,0.83125,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,PCA,0.4,0.6,0.9878787878787879,0.8285714285714285,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,PCA,0.3,0.7,0.9870707070707071,0.827027027027027,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,PCA,0.2,0.8,0.9862626262626263,0.8256410256410256,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,PCA,0.1,0.9,0.9842424242424243,0.8227272727272728,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,HBOS,0.9,0.1,0.9903030303030304,0.8344827586206895,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,HBOS,0.8,0.2,0.9894949494949495,0.832258064516129,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,HBOS,0.7,0.3,0.9886868686868686,0.8303030303030303,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,HBOS,0.6,0.4,0.9878787878787879,0.8285714285714285,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,HBOS,0.5,0.5,0.9878787878787879,0.8285714285714285,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,HBOS,0.4,0.6,0.9882828282828283,0.8294117647058823,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,HBOS,0.3,0.7,0.9878787878787879,0.8285714285714285,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,HBOS,0.2,0.8,0.9878787878787879,0.8285714285714285,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,HBOS,0.1,0.9,0.987878787878788,0.8285714285714285,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,OCSVM,0.9,0.1,0.9907070707070708,0.8357142857142856,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,OCSVM,0.8,0.2,0.9911111111111112,0.837037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,OCSVM,0.7,0.3,0.9907070707070708,0.8357142857142856,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,OCSVM,0.6,0.4,0.9911111111111112,0.837037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,OCSVM,0.5,0.5,0.9911111111111112,0.837037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,OCSVM,0.4,0.6,0.9911111111111112,0.837037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,OCSVM,0.3,0.7,0.9915151515151515,0.8384615384615384,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,OCSVM,0.2,0.8,0.9911111111111112,0.837037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,COF,OCSVM,0.1,0.9,0.9911111111111112,0.837037037037037,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,PCA,0.9,0.1,0.8436363636363635,0.1575260941601666,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,PCA,0.8,0.2,0.9070707070707071,0.16700692415882287,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,PCA,0.7,0.3,0.9442424242424243,0.19704803133374565,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,PCA,0.6,0.4,0.9604040404040404,0.21458632233381159,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,PCA,0.5,0.5,0.9709090909090909,0.23701168770453485,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,PCA,0.4,0.6,0.9777777777777777,0.29789215686274506,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,PCA,0.3,0.7,0.9802020202020202,0.31663003663003664,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,PCA,0.2,0.8,0.9814141414141414,0.34487179487179487,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,PCA,0.1,0.9,0.983030303030303,0.4560212201591512,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,HBOS,0.9,0.1,0.8,0.14509157509157508,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,HBOS,0.8,0.2,0.8181818181818181,0.14592442645074222,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,HBOS,0.7,0.3,0.8444444444444444,0.14754560962211233,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,HBOS,0.6,0.4,0.8707070707070707,0.15109008666875573,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,HBOS,0.5,0.5,0.8759595959595959,0.152012987012987,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,HBOS,0.4,0.6,0.8795959595959596,0.17897885998893195,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,HBOS,0.3,0.7,0.8783838383838384,0.2791428537933541,0.02,0.010101010101010102,1.0,0.010101010101010102
Dataset_2,SOD,HBOS,0.2,0.8,0.875959595959596,0.27887248609328197,0.02,0.010101010101010102,1.0,0.010101010101010102
